%Soil,%Vegetation,R_452.00nm,R_454.22nm,R_456.45nm,R_458.67nm,R_460.90nm,R_463.13nm,R_465.35nm,R_467.58nm,R_469.80nm,R_472.03nm,R_474.26nm,R_476.48nm,R_478.71nm,R_480.93nm,R_483.16nm,R_485.39nm,R_487.61nm,R_489.84nm,R_492.06nm,R_494.29nm,R_496.52nm,R_498.74nm,R_500.97nm,R_503.19nm,R_505.42nm,R_507.65nm,R_509.87nm,R_512.10nm,R_514.32nm,R_516.55nm,R_518.78nm,R_521.00nm,R_523.23nm,R_525.45nm,R_527.68nm,R_529.91nm,R_532.13nm,R_534.36nm,R_536.58nm,R_538.81nm,R_541.04nm,R_543.26nm,R_545.49nm,R_547.71nm,R_549.94nm,R_552.17nm,R_554.39nm,R_556.62nm,R_558.84nm,R_561.07nm,R_563.30nm,R_565.52nm,R_567.75nm,R_569.97nm,R_572.20nm,R_574.43nm,R_576.65nm,R_578.88nm,R_581.10nm,R_583.33nm,R_585.56nm,R_587.78nm,R_590.01nm,R_592.23nm,R_594.46nm,R_596.69nm,R_598.91nm,R_601.14nm,R_603.36nm,R_605.59nm,R_607.82nm,R_610.04nm,R_612.27nm,R_614.49nm,R_616.72nm,R_618.95nm,R_621.17nm,R_623.40nm,R_625.62nm,R_627.85nm,R_630.08nm,R_632.30nm,R_634.53nm,R_636.75nm,R_638.98nm,R_641.21nm,R_643.43nm,R_645.66nm,R_647.88nm,R_650.11nm,R_652.34nm,R_654.56nm,R_656.79nm,R_659.01nm,R_661.24nm,R_663.47nm,R_665.69nm,R_667.92nm,R_670.14nm,R_672.37nm,R_674.60nm,R_676.82nm,R_679.05nm,R_681.27nm,R_683.50nm,R_685.73nm,R_687.95nm,R_690.18nm,R_692.40nm,R_694.63nm,R_696.86nm,R_699.08nm,R_701.31nm,R_703.53nm,R_705.76nm,R_707.99nm,R_710.21nm,R_712.44nm,R_714.66nm,R_716.89nm,R_719.12nm,R_721.34nm,R_723.57nm,R_725.79nm,R_728.02nm,R_730.25nm,R_732.47nm,R_734.70nm,R_736.92nm,R_739.15nm,R_741.38nm,R_743.60nm,R_745.83nm,R_748.05nm,R_750.28nm,R_752.51nm,R_754.73nm,R_756.96nm,R_759.18nm,R_761.41nm,R_763.64nm,R_765.86nm,R_768.09nm,R_770.31nm,R_772.54nm,R_774.77nm,R_776.99nm,R_779.22nm,R_781.44nm,R_783.67nm,R_785.90nm,R_788.12nm,R_790.35nm,R_792.57nm,R_794.80nm,R_797.03nm,R_799.25nm,R_801.48nm,R_803.70nm,R_805.93nm,R_808.16nm,R_810.38nm,R_812.61nm,R_814.83nm,R_817.06nm,R_819.29nm,R_821.51nm,R_823.74nm,R_825.96nm,R_828.19nm,R_830.42nm,R_832.64nm,R_834.87nm,R_837.09nm,R_839.32nm,R_841.55nm,R_843.77nm,R_846.00nm,R_848.22nm,R_850.45nm,R_852.68nm,R_854.90nm,R_857.13nm,R_859.35nm,R_861.58nm,R_863.81nm,R_866.03nm,R_868.26nm,R_870.48nm,R_872.71nm,R_874.94nm,R_877.16nm,R_879.39nm,R_881.61nm,R_883.84nm,R_886.07nm,R_888.29nm,R_890.52nm,R_892.74nm,R_894.97nm,R_897.20nm,R_899.42nm,R_957.50nm,R_967.07nm,R_976.65nm,R_986.22nm,R_995.79nm,R_1005.36nm,R_1014.94nm,R_1024.51nm,R_1034.08nm,R_1043.65nm,R_1053.23nm,R_1062.80nm,R_1072.37nm,R_1081.94nm,R_1091.52nm,R_1101.09nm,R_1110.66nm,R_1120.23nm,R_1129.81nm,R_1139.38nm,R_1148.95nm,R_1158.52nm,R_1168.10nm,R_1177.67nm,R_1187.24nm,R_1196.81nm,R_1206.39nm,R_1215.96nm,R_1225.53nm,R_1235.10nm,R_1244.68nm,R_1254.25nm,R_1263.82nm,R_1273.39nm,R_1282.97nm,R_1292.54nm,R_1302.11nm,R_1311.68nm,R_1321.26nm,R_1330.83nm,R_1445.70nm,R_1455.27nm,R_1464.84nm,R_1474.41nm,R_1483.99nm,R_1493.56nm,R_1503.13nm,R_1512.70nm,R_1522.28nm,R_1531.85nm,R_1541.42nm,R_1550.99nm,R_1560.57nm,R_1570.14nm,R_1579.71nm,R_1589.28nm,R_1598.86nm,R_1608.43nm,R_1618.00nm,R_1627.57nm,R_1637.15nm,R_1646.72nm,R_1656.29nm,R_1665.86nm,R_1675.44nm,R_1685.01nm,R_1694.58nm,R_1704.15nm,R_1713.73nm,R_1723.30nm,R_1732.87nm,R_1742.44nm,R_1752.02nm,R_1761.59nm,R_1771.16nm,R_2000.90nm,R_2010.47nm,R_2020.05nm,R_2029.62nm,R_2039.19nm,R_2048.76nm,R_2058.34nm,R_2067.91nm,R_2077.48nm,R_2087.05nm,R_2096.63nm,R_2106.20nm,R_2115.77nm,R_2125.34nm,R_2134.92nm,R_2144.49nm,R_2154.06nm,R_2163.63nm,R_2173.21nm,R_2182.78nm,R_2192.35nm,R_2201.92nm,R_2211.50nm,R_2221.07nm,R_2230.64nm,R_2240.21nm,R_2249.79nm,R_2259.36nm,R_2268.93nm,R_2278.50nm,R_2288.08nm,R_2297.65nm,R_2307.22nm,NDVI,SRI,EVI,ARVI,RENDVI,MRESRA,MRENDVI,SGI,VREI1,VREI2,VREI3,REPI,PRI,SIPI,RGRI,NDNI,NDLI,CAI,PSRI,CRI1,CRI2,ARI1,ARI2,WBI,NDWI,MSI,NDII
0.124062,0.686696,0.028638434,0.029481972,0.030220378,0.030852413,0.031376839,0.03179242,0.0319502,0.032249872,0.032584669,0.032348033,0.032197424,0.032502331,0.032360175,0.032242058,0.032643431,0.032616126,0.032832065,0.033126862,0.033279464,0.033145478,0.033170483,0.033271378,0.033321935,0.033734678,0.034603,0.035376501,0.036357709,0.037402879,0.038537068,0.039306378,0.040488301,0.041816189,0.043255641,0.044772786,0.046546552,0.048199974,0.049457203,0.050355256,0.051105385,0.051409226,0.051964403,0.052241483,0.052429105,0.052783618,0.053443361,0.053809217,0.054303131,0.054358226,0.054683221,0.054560881,0.054391,0.054045329,0.053606697,0.052865991,0.05243641,0.051542117,0.051530382,0.0509429,0.050740611,0.050094284,0.04987172,0.049935909,0.049906487,0.049685326,0.049752221,0.049588203,0.049790779,0.049430427,0.049148531,0.048739343,0.048665583,0.048224359,0.047812361,0.047258909,0.046807007,0.046376967,0.045915326,0.04542659,0.045307247,0.045196552,0.045365853,0.045299615,0.045366422,0.045259415,0.045282807,0.044933867,0.044547585,0.044090245,0.043644783,0.043220809,0.042712191,0.042117688,0.041299357,0.040338818,0.039569,0.040352191,0.037737128,0.035546184,0.034010459,0.033233133,0.032932823,0.033150853,0.033912406,0.035373823,0.037696441,0.040803513,0.040803168,0.0430992,0.046395536,0.049879874,0.054044937,0.057992923,0.062412921,0.066728615,0.070882378,0.074444056,0.078108918,0.081520303,0.085650275,0.089192438,0.093241462,0.096654639,0.100890107,0.104279152,0.107864124,0.110329625,0.112853065,0.114403289,0.116717531,0.118393685,0.120352408,0.121325179,0.123499709,0.12430614,0.125850851,0.124427287,0.12444558,0.124430627,0.126010163,0.127308925,0.129217865,0.130337837,0.132542368,0.133011184,0.133628674,0.131582429,0.132070972,0.132296844,0.133455538,0.133209562,0.13438431,0.133962434,0.135155284,0.134878256,0.135555263,0.135064145,0.135754415,0.13587445,0.136761928,0.137038214,0.13796224,0.137936203,0.139402168,0.139260809,0.141186424,0.141311557,0.142543832,0.14297342,0.144940911,0.14613245,0.147378086,0.147394023,0.147696774,0.146739296,0.14747451,0.146202746,0.146081716,0.144856914,0.146009037,0.146441361,0.147966326,0.147598669,0.148631653,0.148704949,0.149120075,0.148102944,0.147862373,0.146633811,0.14815162,0.147528916,0.14805438,0.148394746,0.150281739,0.150879564,0.152162256,0.15225011,0.154828583,0.157303238,0.160330437,0.16394566,0.168184385,0.173082091,0.08339793,0.086357448,0.08924921,0.092046571,0.094722886,0.097251508,0.099654653,0.101860844,0.10376962,0.105330643,0.106600599,0.107314795,0.107700152,0.107610821,0.106212527,0.104097823,0.100800012,0.096793622,0.092811382,0.08935427,0.086786177,0.08518538,0.08488758,0.085375247,0.085980816,0.087040016,0.087853207,0.088767128,0.089816531,0.090788252,0.091744457,0.092547005,0.093251685,0.093436403,0.093109203,0.092366156,0.090875649,0.088473935,0.084997266,0.080281895,0.011725986,0.023298541,0.031265521,0.036363559,0.039329289,0.042161769,0.0417249,0.043539231,0.045602716,0.047333096,0.049046991,0.050596375,0.052094627,0.053543706,0.054914473,0.056323853,0.057813478,0.05923769,0.060419152,0.061551226,0.062684599,0.063659287,0.064490753,0.06505614,0.065337471,0.065307851,0.065038103,0.064414231,0.063539529,0.062825263,0.06204865,0.061005227,0.059588291,0.05769114,0.05520707,0.002259037,0.004911967,0.007651506,0.010329333,0.012452867,0.014951478,0.017182946,0.018863184,0.019184697,0.022065979,0.026015198,0.029526662,0.030000193,0.029292781,0.029862527,0.030288555,0.030744268,0.031216958,0.031739883,0.03235769,0.032535604,0.032600326,0.032458748,0.031807189,0.030499161,0.028497002,0.025262359,0.020577988,0.015693562,0.010289515,0.005434305,0.001704445,0,0.525481,3.239543,0.178046,0.454421,0.274228,2.471308,0.415502,0.042165,1.287171,0.026217,0.027724,0.749721,-0.054,1.136941,0.900079,0.072684,0.02081,-0.011591,0.051883,7.924773,12.106121,4.181348,0.137225,1.532334,0.133322,0.539545,0.248982
0.284303,0.397737,0.029077308,0.029684427,0.030284709,0.030851309,0.031357382,0.031776084,0.03179269,0.032217769,0.032475881,0.032219464,0.031976159,0.032453466,0.032510783,0.03296438,0.033070417,0.03333169,0.033525776,0.033877594,0.033956629,0.034021219,0.033880343,0.034297986,0.034451075,0.035092429,0.035690918,0.036730389,0.037909853,0.038861203,0.039691622,0.040822485,0.041441016,0.042607009,0.043349492,0.044454462,0.045504685,0.046869888,0.048268464,0.049319967,0.050247,0.051182569,0.051413359,0.052036312,0.051827156,0.052320986,0.05268796,0.053114774,0.053481138,0.053929529,0.054081023,0.053991585,0.053582392,0.053467352,0.052625704,0.05228314,0.052108203,0.051585559,0.051510392,0.051673748,0.051402657,0.051204319,0.050642753,0.050390879,0.049798112,0.049489897,0.049249329,0.049002455,0.049162352,0.049183795,0.048866392,0.048948277,0.048665995,0.048393676,0.047718035,0.04750766,0.047027734,0.046558464,0.046111534,0.045767522,0.045449002,0.045598275,0.045780685,0.045632865,0.04516969,0.045252193,0.045103783,0.044653769,0.044378217,0.044200807,0.044001746,0.044047904,0.043663725,0.043053,0.041957077,0.041169662,0.040038084,0.04053541,0.037522541,0.035313352,0.033960772,0.033252697,0.032604797,0.033025273,0.034014438,0.035860068,0.037963594,0.041236981,0.040722702,0.042547245,0.045045049,0.047899326,0.050975149,0.054424284,0.057901147,0.061460786,0.064706734,0.068061571,0.070749084,0.073589403,0.076562641,0.079462035,0.082130739,0.084658387,0.087004138,0.088944238,0.090687315,0.092030692,0.092691881,0.093620895,0.094338256,0.095479091,0.09622642,0.097283012,0.097878601,0.098294256,0.099275357,0.100603079,0.101361273,0.101602683,0.101266375,0.101211058,0.101145713,0.100755063,0.100121002,0.100197711,0.1012112,0.102853608,0.103624238,0.103877578,0.104286963,0.105009221,0.105150338,0.104808403,0.104575049,0.104261135,0.104256769,0.104027874,0.103539548,0.103351848,0.10385707,0.105079287,0.10562976,0.106045611,0.106629748,0.107042702,0.107395033,0.106959499,0.106742965,0.106208352,0.105857175,0.105949263,0.1058401,0.105215326,0.105500441,0.105955744,0.105229256,0.105070632,0.105296277,0.104020254,0.104024683,0.105012946,0.105251918,0.105036275,0.104744184,0.104720415,0.102803378,0.102303478,0.101767413,0.099980336,0.100205054,0.100108692,0.099250371,0.099267669,0.099617611,0.100149837,0.100326517,0.101775235,0.103489622,0.104030182,0.103908154,0.102954476,0.101000084,0.097875916,0.066298483,0.068252245,0.070558811,0.073119403,0.075835242,0.07860755,0.081360825,0.084006382,0.086307928,0.088238126,0.089678958,0.090482098,0.090782814,0.090488476,0.088973853,0.086671925,0.083031753,0.07879414,0.074598483,0.07090283,0.067998977,0.066128995,0.065498676,0.06571742,0.066230487,0.067093909,0.067611294,0.068341368,0.069183343,0.069953303,0.070689615,0.071308886,0.071845592,0.071930107,0.071557781,0.070830855,0.06947895,0.06737224,0.064380902,0.060375112,0.007461455,0.014749594,0.020515451,0.024986958,0.028392049,0.031363485,0.032054683,0.034934977,0.036913005,0.037097263,0.038282986,0.039433942,0.040479937,0.041492876,0.042521746,0.043599483,0.044689534,0.045748014,0.046733713,0.047596214,0.048431413,0.049147559,0.049735366,0.05017872,0.050511755,0.050633492,0.050568145,0.050279846,0.049951762,0.049647096,0.049159571,0.048342645,0.047084406,0.045272944,0.04279635,0.001740217,0.002749388,0.003438531,0.003940378,0.004002995,0.00501742,0.006701872,0.009033751,0.011253256,0.014266438,0.019210434,0.022599072,0.02412949,0.0233572,0.02346945,0.023628417,0.023787131,0.024117345,0.024476711,0.02495935,0.025091387,0.025359718,0.024843774,0.022781035,0.020312203,0.016538657,0.012230872,0.007930601,0.004369152,0.001576741,0,0,0,0.451062,2.655616,0.138271,0.423025,0.182094,1.905093,0.301998,0.043856,1.299883,0.035054,0.037087,0.726766,-0.055441,1.128986,0.916347,0.062542,0.011559,-0.008998,0.054869,6.957779,9.384816,2.427037,0.202658,1.168596,0.170038,0.518977,0.286067
0.350397,0.477127,0.038687217,0.038705161,0.038970646,0.039418061,0.039981795,0.040596238,0.040899814,0.041784751,0.042193462,0.042277186,0.041943939,0.042021998,0.041890217,0.042294373,0.042592196,0.042803177,0.043037972,0.043404235,0.043620711,0.043651329,0.043595704,0.043834089,0.044132455,0.045081909,0.046098268,0.047076063,0.047979131,0.049035536,0.049971014,0.05075642,0.051780615,0.052901883,0.05419228,0.055454963,0.057041797,0.058255249,0.059511168,0.060515834,0.061056904,0.06174169,0.062395168,0.062762949,0.063031135,0.063286881,0.063880795,0.064321009,0.064940033,0.065252632,0.065308471,0.065377152,0.065068573,0.064731893,0.064285296,0.063660935,0.063612016,0.063154753,0.063366562,0.063310734,0.0631299,0.062863464,0.062479783,0.062342953,0.061969002,0.061300881,0.0609021,0.060469597,0.060842028,0.060894564,0.06085304,0.060654056,0.060542487,0.060191879,0.059581657,0.058765814,0.057876079,0.057425925,0.057239172,0.056891294,0.056730175,0.05640893,0.056596741,0.056790228,0.056955417,0.057143608,0.057158585,0.057158124,0.056993713,0.056670776,0.056323506,0.055694415,0.055006163,0.054448725,0.053388711,0.052175527,0.051208448,0.052430231,0.048957427,0.04637396,0.044443653,0.043282566,0.04251811,0.043056373,0.044240946,0.046100545,0.049109441,0.052996469,0.052211839,0.054318883,0.056979923,0.059990974,0.063398671,0.06692065,0.070502124,0.073971408,0.077298501,0.080802872,0.084449793,0.087931483,0.091482545,0.095087648,0.098369149,0.101033191,0.102976585,0.104710238,0.106007951,0.107445371,0.109354401,0.110504911,0.112025476,0.113995401,0.115497382,0.11712362,0.118073277,0.118442189,0.119596117,0.121282576,0.123340734,0.123426939,0.123242058,0.122286282,0.122026082,0.121448998,0.120856219,0.120302515,0.121699935,0.123290974,0.12482841,0.125404033,0.126138207,0.125756464,0.126618462,0.12646328,0.126432075,0.126229256,0.126376089,0.125892483,0.126160214,0.126677979,0.127261392,0.128128427,0.129028893,0.12917369,0.129140834,0.129140354,0.12962251,0.129228907,0.129359916,0.129363471,0.130255674,0.131576821,0.132031473,0.131608692,0.131281168,0.131009888,0.130328746,0.129855466,0.129089396,0.128624312,0.129730503,0.131375839,0.132439597,0.132386203,0.132387166,0.131971604,0.130359065,0.129580403,0.128287413,0.127662667,0.1293901,0.130507902,0.13042352,0.130017364,0.13025248,0.129928364,0.129065522,0.129911352,0.130641221,0.132370375,0.133683166,0.134065273,0.133002378,0.129980161,0.093729434,0.096487203,0.099268604,0.102025387,0.104709303,0.107272103,0.109691918,0.111898823,0.113792844,0.115271033,0.116450366,0.117096608,0.117608135,0.118085406,0.117194186,0.115555245,0.112657403,0.108788415,0.104635965,0.10087527,0.097869175,0.095858828,0.095382604,0.096009354,0.096611902,0.09776131,0.098669643,0.099540865,0.100651671,0.101736396,0.102787874,0.103668317,0.104410594,0.104640329,0.104203946,0.10338542,0.101927846,0.099733387,0.096704203,0.092742455,0.013957189,0.027670765,0.037032045,0.042955846,0.046356981,0.049750942,0.04929511,0.051447289,0.054207422,0.05654517,0.058690664,0.06076517,0.062733329,0.064569147,0.066221443,0.067925751,0.069527259,0.070904531,0.071920413,0.072872897,0.073863972,0.074810093,0.075669273,0.076348219,0.07676272,0.076972131,0.07695966,0.076500371,0.075676564,0.074946051,0.074137159,0.073008945,0.071452138,0.069357462,0.066615643,0.000927026,0.004573411,0.009905079,0.016032196,0.020610163,0.025678702,0.029095916,0.030932907,0.030160797,0.031715902,0.03364334,0.035373821,0.03609055,0.036491594,0.037256858,0.03783293,0.038412408,0.038839471,0.039295084,0.039740872,0.039791345,0.039759583,0.039379014,0.038575918,0.037588126,0.036062604,0.035187,0.032997758,0.031260625,0.0286478,0.024700321,0.018990168,0.011089322,0.433357,2.626214,0.160506,0.375521,0.196554,2.028679,0.317896,0.059729,1.273213,0.023522,0.024601,0.711045,-0.042498,1.156477,0.882297,0.07276,0.01569,-0.014685,0.022399,5.116304,5.672765,0.556461,0.05932,1.159671,0.122993,0.60906,0.220251
0.586269,0.10901,0.048949587,0.049229888,0.04960827,0.050056072,0.050544632,0.051045287,0.051456543,0.052177205,0.052329804,0.052228289,0.052137657,0.052512079,0.052997935,0.053333594,0.053851881,0.054175019,0.054517678,0.054824161,0.054842464,0.054816562,0.054850683,0.055177452,0.055676107,0.056056828,0.056834821,0.057534816,0.058245769,0.059111697,0.059842867,0.06069417,0.061453874,0.062010711,0.062587396,0.062860061,0.063792266,0.064576149,0.065514228,0.066205431,0.066907758,0.067590839,0.068026252,0.068071315,0.06806266,0.068328855,0.068971452,0.069298911,0.06967069,0.06956179,0.069829939,0.0699729,0.069948354,0.069884089,0.069850814,0.069905704,0.070285385,0.069937918,0.069973166,0.069785068,0.070194,0.070197758,0.070089536,0.070082443,0.069809275,0.06958621,0.069595382,0.069243326,0.069277154,0.069127559,0.068934592,0.068713604,0.068610874,0.068291448,0.067685788,0.067425531,0.067295776,0.066960357,0.066937448,0.066928958,0.06698114,0.067161058,0.067412065,0.067368727,0.067383462,0.067452709,0.067559942,0.067011415,0.066943592,0.066712958,0.066553019,0.06582473,0.065259058,0.064578364,0.06379404,0.06287845,0.062456058,0.064011184,0.060075259,0.056902559,0.054498133,0.052858133,0.052078445,0.052512413,0.053789643,0.056448389,0.06016883,0.06439469,0.063193315,0.064830464,0.066675632,0.068419776,0.070191266,0.072422373,0.07434997,0.076456012,0.077888676,0.079604984,0.081336501,0.08300549,0.08438997,0.085498466,0.08700358,0.088180788,0.088884028,0.089216625,0.088886655,0.089115483,0.089123508,0.088749508,0.088667413,0.088840988,0.088988044,0.089114347,0.089300853,0.088950105,0.089595075,0.091153564,0.09289352,0.093319636,0.093410082,0.093051678,0.092764189,0.092058832,0.091145131,0.090655312,0.091751126,0.092835846,0.093935238,0.094198436,0.094114935,0.094547909,0.094904711,0.094791193,0.094895995,0.095366844,0.095921387,0.096093844,0.096302569,0.096464252,0.096596312,0.097522434,0.097454664,0.097705326,0.097899359,0.098289998,0.098499103,0.097924793,0.097880448,0.097528331,0.097256308,0.09759796,0.096915214,0.096902907,0.096731928,0.096614014,0.095819049,0.095320266,0.095344876,0.095144159,0.095195632,0.095970536,0.095905214,0.095165161,0.094427508,0.09418883,0.092763098,0.092226935,0.091007026,0.089660872,0.089942615,0.090167909,0.090267275,0.090042897,0.090503576,0.091536399,0.091156618,0.092395429,0.091484893,0.091107044,0.090797198,0.090660408,0.090801727,0.09132621,0.057561028,0.05902765,0.060832858,0.06289508,0.065132748,0.067464291,0.069858793,0.072140494,0.074264844,0.07606059,0.07739941,0.078238781,0.07847221,0.078665063,0.077954939,0.076216002,0.073465172,0.070063755,0.066462513,0.063045075,0.060212207,0.058234312,0.057297555,0.057585872,0.058051441,0.058590604,0.05911851,0.059661483,0.060318487,0.060942606,0.061626597,0.06216934,0.062624471,0.062748282,0.062465797,0.061835779,0.060770062,0.059215963,0.057120797,0.054431881,0.007341455,0.014941394,0.021083545,0.025933,0.029654848,0.032737005,0.033410774,0.03592589,0.037399175,0.03729134,0.038315191,0.039292319,0.040234441,0.041199606,0.042159709,0.043073881,0.04401328,0.044935993,0.045737002,0.04640635,0.0470888,0.047563079,0.047900084,0.048136485,0.048223464,0.048124862,0.047997326,0.047788727,0.047577681,0.047471196,0.047272804,0.046800161,0.04592858,0.044533378,0.042489867,0.001363991,0.003008534,0.004731534,0.00643928,0.007509883,0.009222492,0.010981203,0.01284873,0.014046998,0.016570254,0.020504786,0.023504002,0.024471124,0.024290026,0.0244358,0.024640974,0.024587921,0.024560662,0.024475002,0.024224172,0.024040368,0.024043543,0.023673578,0.022559424,0.020994974,0.018755683,0.016113501,0.012833669,0.009603079,0.006429643,0.003655259,0.001523429,0.000277657,0.240157,1.670714,0.079554,0.19639,0.061982,1.376828,0.145329,0.059515,1.096114,0.020951,0.021789,0.691289,-0.054988,1.291513,0.959281,0.052731,0.009103,-0.011572,0.042105,2.974421,4.031248,1.056827,0.107177,1.397616,0.113914,0.604803,0.24509
0.459951,0.377391,0.046637189,0.046520007,0.046730804,0.047188051,0.047810219,0.048515779,0.049074212,0.04984103,0.050393366,0.050292855,0.050085026,0.050050876,0.050099263,0.050533009,0.051196119,0.051573154,0.052351629,0.053237261,0.053559417,0.053502981,0.053345578,0.053217655,0.053412471,0.053763769,0.054554189,0.05523576,0.056204107,0.057380396,0.058369082,0.058999974,0.059747294,0.060574198,0.061874653,0.062877681,0.064000984,0.064887191,0.066114163,0.067300921,0.068248284,0.068904597,0.069626886,0.070110923,0.070539238,0.070806366,0.071116802,0.071099681,0.071713002,0.072186107,0.072385112,0.072507252,0.072385585,0.072371159,0.072004765,0.071688746,0.07166976,0.071246499,0.071393795,0.071499406,0.071444848,0.071338862,0.071170874,0.070890995,0.070316646,0.069689,0.069306254,0.068991876,0.068953033,0.069082424,0.069139932,0.069130937,0.069309378,0.068745408,0.068159939,0.067147096,0.066527037,0.066146795,0.065956932,0.066043131,0.066184734,0.066482765,0.06689528,0.066886517,0.066670676,0.06617689,0.066166692,0.065866646,0.065747014,0.065744483,0.065859354,0.065676932,0.065310732,0.064667343,0.063686893,0.062734247,0.062081065,0.06380804,0.059967221,0.056880536,0.054767497,0.053175065,0.052233995,0.052434576,0.053735441,0.056015573,0.059520664,0.06401241,0.062896613,0.065000492,0.06760127,0.070083604,0.072975632,0.076186895,0.079232984,0.082085944,0.084951019,0.08796,0.091256604,0.094488261,0.097222765,0.099916198,0.102705944,0.104824499,0.106650058,0.107855082,0.109145105,0.1107241,0.112845294,0.114217643,0.115520678,0.11723796,0.118189811,0.119061538,0.119559732,0.119168751,0.11996662,0.122050469,0.124801387,0.125196592,0.124835522,0.123589855,0.122764536,0.122030434,0.121358618,0.121313613,0.12343851,0.12603941,0.128649991,0.128938485,0.129036103,0.128717392,0.128805317,0.128381611,0.128331904,0.128489483,0.128830844,0.12783941,0.127973196,0.127972548,0.128698643,0.129763599,0.13059204,0.131339231,0.131945014,0.131944662,0.132455154,0.131349403,0.13126714,0.131034895,0.131192163,0.131179734,0.130950769,0.130876366,0.131143282,0.131604079,0.132664254,0.132827608,0.133337247,0.132939753,0.13323734,0.134030643,0.134396105,0.133488331,0.133396061,0.132985403,0.132063737,0.130801988,0.130539089,0.128689096,0.129624552,0.130959876,0.130925811,0.130830646,0.131808855,0.131894345,0.132344042,0.132934112,0.133671378,0.133393368,0.132975666,0.132555869,0.13227158,0.132260399,0.087317056,0.088016175,0.089297788,0.091027584,0.093071252,0.09529448,0.097527347,0.099717914,0.101611096,0.10321058,0.104402089,0.105195012,0.105408958,0.104544294,0.103308191,0.101523114,0.098773177,0.095703786,0.092658804,0.089846991,0.087679182,0.086189042,0.085304683,0.084756028,0.085194268,0.08586804,0.086494944,0.0874198,0.088278431,0.089114359,0.090004368,0.09068497,0.091218981,0.091319145,0.090973879,0.090205704,0.088787585,0.086595154,0.083504042,0.079389881,0.017872965,0.031411394,0.04014392,0.045121168,0.047393765,0.048950263,0.048502685,0.050302289,0.051955375,0.053588564,0.055603853,0.05755593,0.059305795,0.060979114,0.06250872,0.064016942,0.065468732,0.066710047,0.067612434,0.068452245,0.069371984,0.070220655,0.070878061,0.071323224,0.071591452,0.071554825,0.071213862,0.070527033,0.069654289,0.068889324,0.068186702,0.067228149,0.065886238,0.064033538,0.061542622,0.006619266,0.007606583,0.011707387,0.017607205,0.022281005,0.028120114,0.030994853,0.031992459,0.031706641,0.033477727,0.035758832,0.03749648,0.038092364,0.038522047,0.039186177,0.039608373,0.040050809,0.04057059,0.040915949,0.0412892,0.041416228,0.041314394,0.040613685,0.039938359,0.038956247,0.037178776,0.035402005,0.033765939,0.032488851,0.030934911,0.028939967,0.026305911,0.022834636,0.357992,2.211749,0.151077,0.282721,0.149153,1.85356,0.264192,0.064027,1.155149,0.021122,0.022144,0.679474,-0.066194,1.196186,0.962917,0.06261,0.015925,-0.01448,0.064992,3.145476,5.286502,2.141026,0.223604,1.59398,0.224968,0.484587,0.330557
